timestamp,warning_type,decision,order_id,order_number,order_date,order_supplier_raw,order_supplier_normalized,candidate_supplier_id,candidate_supplier_name_normalized,similarity_score,candidates_topn,source_file,source_sheet,source_row
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_15,419,2023-12-19,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),15
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_17,36,2024-01-18,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),17
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_27,59,2024-01-31,PROVAL SERVICE,PROVAL SERVICE,SUP_1919952987662277336,PROVAL SERVICE S.R.L.,80.0,"[{""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 80.0}, {""supplier_id"": ""SUP_2927598786926949250"", ""name"": ""EUROSERVICE"", ""score"": 72.0}, {""supplier_id"": ""SUP_7136246588437852542"", ""name"": ""SERVOTECNICA S.P.A."", ""score"": 54.54545454545454}, {""supplier_id"": ""SUP_4485086961438581867"", ""name"": ""AIRSERVICE S.R.L."", ""score"": 51.61290322580645}, {""supplier_id"": ""SUP_7091032332535812936"", ""name"": ""CONVERGE"", ""score"": 45.45454545454546}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),27
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_29,50,2024-01-26,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),29
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_31,2,2024-01-29,PF ELETTRONICA,PF ELETTRONICA,SUP_2084053279417800679,ELETTRONICA SRLS,80.0,"[{""supplier_id"": ""SUP_2084053279417800679"", ""name"": ""ELETTRONICA SRLS"", ""score"": 80.0}, {""supplier_id"": ""SUP_4155758999735136088"", ""name"": ""P.F. ELETTRONICA S.N.C."", ""score"": 75.67567567567568}, {""supplier_id"": ""SUP_3066011515753828494"", ""name"": ""ARROW ELECTRONICS INC"", ""score"": 57.14285714285714}, {""supplier_id"": ""SUP_8547799447660535427"", ""name"": ""LASER OPTRONIC"", ""score"": 57.14285714285714}, {""supplier_id"": ""SUP_7734822913286839618"", ""name"": ""GENERON SPA"", ""score"": 56.00000000000001}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),31
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_34,230,2023-10-05,OFFICINE LAMERA,OFFICINE LAMERA,SUP_181886986307077191,OFFICINE LAMERA S.R.L.,81.08108108108108,"[{""supplier_id"": ""SUP_181886986307077191"", ""name"": ""OFFICINE LAMERA S.R.L."", ""score"": 81.08108108108108}, {""supplier_id"": ""SUP_5692552977052581366"", ""name"": ""MONDOFFICE"", ""score"": 56.00000000000001}, {""supplier_id"": ""SUP_8547799447660535427"", ""name"": ""LASER OPTRONIC"", ""score"": 55.172413793103445}, {""supplier_id"": ""SUP_5171594928180473881"", ""name"": ""LAMECO"", ""score"": 47.61904761904761}, {""supplier_id"": ""SUP_2927598786926949250"", ""name"": ""EUROSERVICE"", ""score"": 46.15384615384615}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),34
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_36,57,2024-01-30,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),36
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_38,37,2024-01-17,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),38
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_42,81,2024-02-08,F.LLI GUERRERO,F.LLI GUERRERO,SUP_6917503315494128228,F.LLI GUERRERO S.R.L.,80.0,"[{""supplier_id"": ""SUP_6917503315494128228"", ""name"": ""F.LLI GUERRERO S.R.L."", ""score"": 80.0}, {""supplier_id"": ""SUP_808218281920533500"", ""name"": ""CML F.LLI LIBERATI SRL"", ""score"": 50.0}, {""supplier_id"": ""SUP_8273397182847123907"", ""name"": ""BERNER"", ""score"": 40.0}, {""supplier_id"": ""SUP_7734822913286839618"", ""name"": ""GENERON SPA"", ""score"": 40.0}, {""supplier_id"": ""SUP_4919760054865203092"", ""name"": ""LIBER S.R.L."", ""score"": 38.46153846153846}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),42
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_45,74,2024-02-06,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),45
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_49,83,2024-02-08,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),49
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_50,82,2024-02-08,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),50
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_51,402,2023-12-13,F.LLI GUERRERO,F.LLI GUERRERO,SUP_6917503315494128228,F.LLI GUERRERO S.R.L.,80.0,"[{""supplier_id"": ""SUP_6917503315494128228"", ""name"": ""F.LLI GUERRERO S.R.L."", ""score"": 80.0}, {""supplier_id"": ""SUP_808218281920533500"", ""name"": ""CML F.LLI LIBERATI SRL"", ""score"": 50.0}, {""supplier_id"": ""SUP_8273397182847123907"", ""name"": ""BERNER"", ""score"": 40.0}, {""supplier_id"": ""SUP_7734822913286839618"", ""name"": ""GENERON SPA"", ""score"": 40.0}, {""supplier_id"": ""SUP_4919760054865203092"", ""name"": ""LIBER S.R.L."", ""score"": 38.46153846153846}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),51
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_52,20,2024-01-11,GALVANICA ITALIA,GALVANICA ITALIA,SUP_8269220135074402975,GALVANICA ITALIA S.R.L.,82.05128205128204,"[{""supplier_id"": ""SUP_8269220135074402975"", ""name"": ""GALVANICA ITALIA S.R.L."", ""score"": 82.05128205128204}, {""supplier_id"": ""SUP_5033084673688544619"", ""name"": ""GLENAIR ITALIA S.P.A."", ""score"": 59.45945945945945}, {""supplier_id"": ""SUP_3747923048135586383"", ""name"": ""ALLUMINIO DI QUALITA'"", ""score"": 54.054054054054056}, {""supplier_id"": ""SUP_7279399796261215696"", ""name"": ""TRATTAMENTI GALVANICI INDUSTRIALI S.R.L."", ""score"": 53.57142857142857}, {""supplier_id"": ""SUP_2813523151639088290"", ""name"": ""ALMET ITALIA S.R.L."", ""score"": 51.42857142857142}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),52
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_61,81,2024-02-08,F.LLI GUERRERO,F.LLI GUERRERO,SUP_6917503315494128228,F.LLI GUERRERO S.R.L.,80.0,"[{""supplier_id"": ""SUP_6917503315494128228"", ""name"": ""F.LLI GUERRERO S.R.L."", ""score"": 80.0}, {""supplier_id"": ""SUP_808218281920533500"", ""name"": ""CML F.LLI LIBERATI SRL"", ""score"": 50.0}, {""supplier_id"": ""SUP_8273397182847123907"", ""name"": ""BERNER"", ""score"": 40.0}, {""supplier_id"": ""SUP_7734822913286839618"", ""name"": ""GENERON SPA"", ""score"": 40.0}, {""supplier_id"": ""SUP_4919760054865203092"", ""name"": ""LIBER S.R.L."", ""score"": 38.46153846153846}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),61
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_69,109,2024-02-23,PROVAL SERVICE,PROVAL SERVICE,SUP_1919952987662277336,PROVAL SERVICE S.R.L.,80.0,"[{""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 80.0}, {""supplier_id"": ""SUP_2927598786926949250"", ""name"": ""EUROSERVICE"", ""score"": 72.0}, {""supplier_id"": ""SUP_7136246588437852542"", ""name"": ""SERVOTECNICA S.P.A."", ""score"": 54.54545454545454}, {""supplier_id"": ""SUP_4485086961438581867"", ""name"": ""AIRSERVICE S.R.L."", ""score"": 51.61290322580645}, {""supplier_id"": ""SUP_7091032332535812936"", ""name"": ""CONVERGE"", ""score"": 45.45454545454546}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),69
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_70,99,2024-02-20,MONDO PLASTICA,MONDO PLASTICA,SUP_2321041381472398810,MONDO PLASTICA S.R.L.,80.0,"[{""supplier_id"": ""SUP_2321041381472398810"", ""name"": ""MONDO PLASTICA S.R.L."", ""score"": 80.0}, {""supplier_id"": ""SUP_5692552977052581366"", ""name"": ""MONDOFFICE"", ""score"": 58.33333333333333}, {""supplier_id"": ""SUP_9175789625749234968"", ""name"": ""NICOMATIC SA"", ""score"": 53.84615384615385}, {""supplier_id"": ""SUP_4757516719345007999"", ""name"": ""EDMUND OPTICS LTD"", ""score"": 51.61290322580645}, {""supplier_id"": ""SUP_7750062822869888211"", ""name"": ""CONTRADATA"", ""score"": 50.0}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),70
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_75,101,2024-02-20,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),75
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_76,75,2024-02-06,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),76
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_83,118,2024-02-27,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),83
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_86,122,2024-02-29,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),86
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_96,121,2024-02-29,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),96
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_97,117,2024-02-27,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),97
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_98,98,2024-02-20,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),98
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_99,128,2024-03-01,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),99
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_100,129,2024-03-01,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),100
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_103,126,2024-03-01,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),103
